event_id,order_id,estacion,ts_inicio,ts_fin,duracion_real_min,turno
PRD00001723,ORD000431,ASSEMBLY,2025-01-13 23:38:00,2025-01-14 03:07:00,209,C
PRD00001724,ORD000431,EOL,2025-01-14 03:13:00,2025-01-14 03:49:00,36,C
PRD00001725,ORD000432,BODY,2025-01-13 22:55:00,2025-01-14 00:42:00,107,C
PRD00001726,ORD000432,PAINT,2025-01-14 00:45:00,2025-01-14 02:18:00,93,C
PRD00001727,ORD000432,ASSEMBLY,2025-01-14 02:27:00,2025-01-14 06:40:00,253,C
PRD00001728,ORD000432,EOL,2025-01-14 06:58:00,2025-01-14 07:50:00,52,A
PRD00001729,ORD000433,BODY,2025-01-13 09:41:00,2025-01-13 11:09:00,88,A
PRD00001730,ORD000433,PAINT,2025-01-13 11:18:00,2025-01-13 12:50:00,92,A
PRD00001731,ORD000433,ASSEMBLY,2025-01-13 12:59:00,2025-01-13 17:01:00,242,A
PRD00001732,ORD000433,EOL,2025-01-13 17:14:00,2025-01-13 18:18:00,64,B
PRD00001733,ORD000434,BODY,2025-01-13 19:54:00,2025-01-13 21:40:00,106,B
PRD00001734,ORD000434,PAINT,2025-01-13 21:55:00,2025-01-13 23:18:00,83,B
PRD00001735,ORD000434,ASSEMBLY,2025-01-13 23:25:00,2025-01-14 03:20:00,235,C
PRD00001736,ORD000434,EOL,2025-01-14 03:39:00,2025-01-14 04:14:00,35,C
PRD00001737,ORD000435,BODY,2025-01-13 02:39:00,2025-01-13 04:18:00,99,C
PRD00001738,ORD000435,PAINT,2025-01-13 04:24:00,2025-01-13 06:26:00,122,C
PRD00001739,ORD000435,ASSEMBLY,2025-01-13 06:32:00,2025-01-13 10:03:00,211,A
PRD00001740,ORD000435,EOL,2025-01-13 10:15:00,2025-01-13 10:49:00,34,A
PRD00001741,ORD000436,BODY,2025-01-13 06:32:00,2025-01-13 08:47:00,135,A
PRD00001742,ORD000436,PAINT,2025-01-13 09:03:00,2025-01-13 10:35:00,92,A
PRD00001743,ORD000436,ASSEMBLY,2025-01-13 10:44:00,2025-01-13 14:30:00,226,A
PRD00001744,ORD000436,EOL,2025-01-13 14:37:00,2025-01-13 15:26:00,49,B
PRD00001745,ORD000437,BODY,2025-01-13 05:56:00,2025-01-13 07:45:00,109,C
PRD00001746,ORD000437,PAINT,2025-01-13 07:52:00,2025-01-13 09:42:00,110,A
PRD00001747,ORD000437,ASSEMBLY,2025-01-13 09:45:00,2025-01-13 13:49:00,244,A
PRD00001748,ORD000437,EOL,2025-01-13 14:10:00,2025-01-13 14:51:00,41,B
PRD00001749,ORD000438,BODY,2025-01-14 00:59:00,2025-01-14 02:20:00,81,C
PRD00001750,ORD000438,PAINT,2025-01-14 02:41:00,2025-01-14 04:21:00,100,C
PRD00001751,ORD000438,ASSEMBLY,2025-01-14 04:26:00,2025-01-14 07:25:00,179,C
PRD00001752,ORD000438,EOL,2025-01-14 07:39:00,2025-01-14 08:13:00,34,A
PRD00001753,ORD000439,BODY,2025-01-13 20:31:00,2025-01-13 22:30:00,119,B
PRD00001754,ORD000439,PAINT,2025-01-13 22:47:00,2025-01-14 00:35:00,108,C
PRD00001755,ORD000439,ASSEMBLY,2025-01-14 00:47:00,2025-01-14 04:04:00,197,C
PRD00001756,ORD000439,EOL,2025-01-14 04:21:00,2025-01-14 05:13:00,52,C
PRD00001757,ORD000440,BODY,2025-01-14 01:41:00,2025-01-14 03:33:00,112,C
PRD00001758,ORD000440,PAINT,2025-01-14 03:38:00,2025-01-14 05:30:00,112,C
PRD00001759,ORD000440,ASSEMBLY,2025-01-14 05:34:00,2025-01-14 09:22:00,228,C
PRD00001760,ORD000440,EOL,2025-01-14 09:39:00,2025-01-14 10:21:00,42,A
PRD00001761,ORD000441,BODY,2025-01-13 11:40:00,2025-01-13 12:59:00,79,A
PRD00001762,ORD000441,PAINT,2025-01-13 13:14:00,2025-01-13 14:56:00,102,A
PRD00001763,ORD000441,ASSEMBLY,2025-01-13 15:05:00,2025-01-13 18:50:00,225,B
PRD00001764,ORD000441,EOL,2025-01-13 19:06:00,2025-01-13 19:54:00,48,B
PRD00001765,ORD000442,BODY,2025-01-13 18:11:00,2025-01-13 19:56:00,105,B
PRD00001766,ORD000442,PAINT,2025-01-13 20:11:00,2025-01-13 21:47:00,96,B
PRD00001767,ORD000442,ASSEMBLY,2025-01-13 21:59:00,2025-01-14 00:59:00,180,B
PRD00001768,ORD000442,EOL,2025-01-14 01:13:00,2025-01-14 01:56:00,43,C
PRD00001769,ORD000443,BODY,2025-01-13 12:48:00,2025-01-13 14:19:00,91,A
PRD00001770,ORD000443,PAINT,2025-01-13 14:39:00,2025-01-13 16:23:00,104,B
PRD00001771,ORD000443,ASSEMBLY,2025-01-13 16:37:00,2025-01-13 20:19:00,222,B
PRD00001772,ORD000443,EOL,2025-01-13 20:28:00,2025-01-13 21:11:00,43,B
PRD00001773,ORD000444,BODY,2025-01-13 08:01:00,2025-01-13 09:27:00,86,A
PRD00001774,ORD000444,PAINT,2025-01-13 09:34:00,2025-01-13 11:08:00,94,A
PRD00001775,ORD000444,ASSEMBLY,2025-01-13 11:20:00,2025-01-13 14:56:00,216,A
PRD00001776,ORD000444,EOL,2025-01-13 15:02:00,2025-01-13 15:42:00,40,B
PRD00001777,ORD000445,BODY,2025-01-13 03:25:00,2025-01-13 05:01:00,96,C
PRD00001778,ORD000445,PAINT,2025-01-13 05:09:00,2025-01-13 06:48:00,99,C
PRD00001779,ORD000445,ASSEMBLY,2025-01-13 06:55:00,2025-01-13 09:59:00,184,A
PRD00001780,ORD000445,EOL,2025-01-13 10:02:00,2025-01-13 10:38:00,36,A
PRD00001781,ORD000446,BODY,2025-01-13 04:35:00,2025-01-13 05:40:00,65,C
PRD00001782,ORD000446,PAINT,2025-01-13 05:52:00,2025-01-13 07:41:00,109,C
PRD00001783,ORD000446,ASSEMBLY,2025-01-13 07:44:00,2025-01-13 11:35:00,231,A
PRD00001784,ORD000446,EOL,2025-01-13 11:55:00,2025-01-13 12:49:00,54,A
PRD00001785,ORD000447,BODY,2025-01-14 00:15:00,2025-01-14 01:26:00,71,C
PRD00001786,ORD000447,PAINT,2025-01-14 01:43:00,2025-01-14 03:36:00,113,C
PRD00001787,ORD000447,ASSEMBLY,2025-01-14 03:47:00,2025-01-14 06:58:00,191,C
PRD00001788,ORD000447,EOL,2025-01-14 07:06:00,2025-01-14 07:33:00,27,A
PRD00001789,ORD000448,BODY,2025-01-13 07:36:00,2025-01-13 09:34:00,118,A
PRD00001790,ORD000448,PAINT,2025-01-13 09:40:00,2025-01-13 11:07:00,87,A
PRD00001791,ORD000448,ASSEMBLY,2025-01-13 11:14:00,2025-01-13 15:55:00,281,A
PRD00001792,ORD000448,EOL,2025-01-13 16:12:00,2025-01-13 16:50:00,38,B
PRD00001793,ORD000449,BODY,2025-01-13 14:08:00,2025-01-13 16:01:00,113,B
PRD00001794,ORD000449,PAINT,2025-01-13 16:10:00,2025-01-13 18:01:00,111,B
PRD00001795,ORD000449,ASSEMBLY,2025-01-13 18:08:00,2025-01-13 22:10:00,242,B
PRD00001796,ORD000449,EOL,2025-01-13 22:28:00,2025-01-13 23:12:00,44,C
PRD00001797,ORD000450,BODY,2025-01-13 19:03:00,2025-01-13 20:52:00,109,B
PRD00001798,ORD000450,PAINT,2025-01-13 21:05:00,2025-01-13 23:04:00,119,B
PRD00001799,ORD000450,ASSEMBLY,2025-01-13 23:16:00,2025-01-14 02:32:00,196,C
PRD00001800,ORD000450,EOL,2025-01-14 02:39:00,2025-01-14 03:19:00,40,C
PRD00001801,ORD000451,BODY,2025-01-13 03:46:00,2025-01-13 05:40:00,114,C
PRD00001802,ORD000451,PAINT,2025-01-13 05:56:00,2025-01-13 07:41:00,105,C
PRD00001803,ORD000451,ASSEMBLY,2025-01-13 07:54:00,2025-01-13 11:22:00,208,A
PRD00001804,ORD000451,EOL,2025-01-13 11:37:00,2025-01-13 12:12:00,35,A
PRD00001805,ORD000452,BODY,2025-01-14 01:58:00,2025-01-14 03:47:00,109,C
PRD00001806,ORD000452,PAINT,2025-01-14 04:02:00,2025-01-14 05:58:00,116,C
PRD00001807,ORD000452,ASSEMBLY,2025-01-14 06:03:00,2025-01-14 10:24:00,261,A
PRD00001808,ORD000452,EOL,2025-01-14 10:44:00,2025-01-14 11:40:00,56,A
PRD00001809,ORD000453,BODY,2025-01-13 17:19:00,2025-01-13 19:07:00,108,B
PRD00001810,ORD000453,PAINT,2025-01-13 19:21:00,2025-01-13 21:13:00,112,B
PRD00001811,ORD000453,ASSEMBLY,2025-01-13 21:34:00,2025-01-14 01:03:00,209,B
PRD00001812,ORD000453,EOL,2025-01-14 01:20:00,2025-01-14 02:23:00,63,C
PRD00001813,ORD000454,BODY,2025-01-13 20:03:00,2025-01-13 21:54:00,111,B
PRD00001814,ORD000454,PAINT,2025-01-13 22:11:00,2025-01-13 23:56:00,105,C
PRD00001815,ORD000454,ASSEMBLY,2025-01-14 00:05:00,2025-01-14 02:53:00,168,C
PRD00001816,ORD000454,EOL,2025-01-14 02:56:00,2025-01-14 03:41:00,45,C
PRD00001817,ORD000455,BODY,2025-01-13 16:30:00,2025-01-13 18:19:00,109,B
PRD00001818,ORD000455,PAINT,2025-01-13 18:24:00,2025-01-13 20:24:00,120,B
PRD00001819,ORD000455,ASSEMBLY,2025-01-13 20:40:00,2025-01-14 00:40:00,240,B
PRD00001820,ORD000455,EOL,2025-01-14 00:56:00,2025-01-14 01:43:00,47,C
PRD00001821,ORD000456,BODY,2025-01-14 20:56:00,2025-01-14 23:09:00,133,B
PRD00001822,ORD000456,PAINT,2025-01-14 23:24:00,2025-01-15 01:14:00,110,C
PRD00001823,ORD000456,ASSEMBLY,2025-01-15 01:23:00,2025-01-15 05:32:00,249,C
PRD00001824,ORD000456,EOL,2025-01-15 05:39:00,2025-01-15 06:41:00,62,C
PRD00001825,ORD000457,BODY,2025-01-14 12:10:00,2025-01-14 14:00:00,110,A
PRD00001826,ORD000457,PAINT,2025-01-14 14:15:00,2025-01-14 15:35:00,80,B
PRD00001827,ORD000457,ASSEMBLY,2025-01-14 15:52:00,2025-01-14 20:26:00,274,B
PRD00001828,ORD000457,EOL,2025-01-14 20:46:00,2025-01-14 21:43:00,57,B
PRD00001829,ORD000458,BODY,2025-01-14 08:16:00,2025-01-14 10:24:00,128,A
PRD00001830,ORD000458,PAINT,2025-01-14 10:44:00,2025-01-14 12:18:00,94,A
PRD00001831,ORD000458,ASSEMBLY,2025-01-14 12:32:00,2025-01-14 15:47:00,195,A
PRD00001832,ORD000458,EOL,2025-01-14 15:56:00,2025-01-14 16:45:00,49,B
PRD00001833,ORD000459,BODY,2025-01-14 23:57:00,2025-01-15 01:26:00,89,C
PRD00001834,ORD000459,PAINT,2025-01-15 01:31:00,2025-01-15 03:04:00,93,C
PRD00001835,ORD000459,ASSEMBLY,2025-01-15 03:12:00,2025-01-15 06:31:00,199,C
PRD00001836,ORD000459,EOL,2025-01-15 06:39:00,2025-01-15 07:15:00,36,A
PRD00001837,ORD000460,BODY,2025-01-14 05:19:00,2025-01-14 06:48:00,89,C
PRD00001838,ORD000460,PAINT,2025-01-14 07:08:00,2025-01-14 09:03:00,115,A
PRD00001839,ORD000460,ASSEMBLY,2025-01-14 09:20:00,2025-01-14 12:54:00,214,A
PRD00001840,ORD000460,EOL,2025-01-14 13:07:00,2025-01-14 13:51:00,44,A
PRD00001841,ORD000461,BODY,2025-01-14 21:05:00,2025-01-14 22:26:00,81,B
PRD00001842,ORD000461,PAINT,2025-01-14 22:34:00,2025-01-15 00:13:00,99,C
PRD00001843,ORD000461,ASSEMBLY,2025-01-15 00:17:00,2025-01-15 03:48:00,211,C
PRD00001844,ORD000461,EOL,2025-01-15 04:00:00,2025-01-15 04:29:00,29,C
PRD00001845,ORD000462,BODY,2025-01-14 15:12:00,2025-01-14 16:50:00,98,B
PRD00001846,ORD000462,PAINT,2025-01-14 16:58:00,2025-01-14 18:37:00,99,B
PRD00001847,ORD000462,ASSEMBLY,2025-01-14 18:57:00,2025-01-14 22:20:00,203,B
PRD00001848,ORD000462,EOL,2025-01-14 22:28:00,2025-01-14 23:15:00,47,C
PRD00001849,ORD000463,BODY,2025-01-14 12:41:00,2025-01-14 14:07:00,86,A
PRD00001850,ORD000463,PAINT,2025-01-14 14:11:00,2025-01-14 15:54:00,103,B
PRD00001851,ORD000463,ASSEMBLY,2025-01-14 16:15:00,2025-01-14 19:30:00,195,B
PRD00001852,ORD000463,EOL,2025-01-14 19:37:00,2025-01-14 20:30:00,53,B
PRD00001853,ORD000464,BODY,2025-01-15 00:50:00,2025-01-15 02:25:00,95,C
PRD00001854,ORD000464,PAINT,2025-01-15 02:32:00,2025-01-15 04:19:00,107,C
PRD00001855,ORD000464,ASSEMBLY,2025-01-15 04:30:00,2025-01-15 08:39:00,249,C
PRD00001856,ORD000464,EOL,2025-01-15 08:46:00,2025-01-15 09:31:00,45,A
PRD00001857,ORD000465,BODY,2025-01-15 03:33:00,2025-01-15 05:49:00,136,C
PRD00001858,ORD000465,PAINT,2025-01-15 05:56:00,2025-01-15 07:17:00,81,C
PRD00001859,ORD000465,ASSEMBLY,2025-01-15 07:29:00,2025-01-15 11:38:00,249,A
PRD00001860,ORD000465,EOL,2025-01-15 11:46:00,2025-01-15 12:36:00,50,A
PRD00001861,ORD000466,BODY,2025-01-14 22:26:00,2025-01-15 00:16:00,110,C
PRD00001862,ORD000466,PAINT,2025-01-15 00:26:00,2025-01-15 02:20:00,114,C
PRD00001863,ORD000466,ASSEMBLY,2025-01-15 02:39:00,2025-01-15 05:56:00,197,C
PRD00001864,ORD000466,EOL,2025-01-15 06:07:00,2025-01-15 07:02:00,55,A
PRD00001865,ORD000467,BODY,2025-01-14 14:12:00,2025-01-14 15:50:00,98,B
PRD00001866,ORD000467,PAINT,2025-01-14 16:09:00,2025-01-14 18:13:00,124,B
PRD00001867,ORD000467,ASSEMBLY,2025-01-14 18:16:00,2025-01-14 22:06:00,230,B
PRD00001868,ORD000467,EOL,2025-01-14 22:23:00,2025-01-14 23:14:00,51,C
PRD00001869,ORD000468,BODY,2025-01-14 09:06:00,2025-01-14 11:12:00,126,A
PRD00001870,ORD000468,PAINT,2025-01-14 11:32:00,2025-01-14 13:06:00,94,A
PRD00001871,ORD000468,ASSEMBLY,2025-01-14 13:18:00,2025-01-14 17:28:00,250,A
PRD00001872,ORD000468,EOL,2025-01-14 17:36:00,2025-01-14 18:23:00,47,B
PRD00001873,ORD000469,BODY,2025-01-14 03:32:00,2025-01-14 05:27:00,115,C
PRD00001874,ORD000469,PAINT,2025-01-14 05:48:00,2025-01-14 07:09:00,81,C
PRD00001875,ORD000469,ASSEMBLY,2025-01-14 07:22:00,2025-01-14 10:30:00,188,A
PRD00001876,ORD000469,EOL,2025-01-14 10:41:00,2025-01-14 11:32:00,51,A
PRD00001877,ORD000470,BODY,2025-01-14 10:42:00,2025-01-14 12:21:00,99,A
PRD00001878,ORD000470,PAINT,2025-01-14 12:26:00,2025-01-14 14:12:00,106,A
PRD00001879,ORD000470,ASSEMBLY,2025-01-14 14:24:00,2025-01-14 17:45:00,201,B
PRD00001880,ORD000470,EOL,2025-01-14 17:48:00,2025-01-14 18:24:00,36,B
PRD00001881,ORD000471,BODY,2025-01-14 08:04:00,2025-01-14 09:54:00,110,A
PRD00001882,ORD000471,PAINT,2025-01-14 09:58:00,2025-01-14 12:01:00,123,A
PRD00001883,ORD000471,ASSEMBLY,2025-01-14 12:16:00,2025-01-14 15:58:00,222,A
PRD00001884,ORD000471,EOL,2025-01-14 16:13:00,2025-01-14 16:54:00,41,B
PRD00001885,ORD000472,BODY,2025-01-14 22:08:00,2025-01-15 00:08:00,120,C
PRD00001886,ORD000472,PAINT,2025-01-15 00:24:00,2025-01-15 02:02:00,98,C
PRD00001887,ORD000472,ASSEMBLY,2025-01-15 02:14:00,2025-01-15 06:45:00,271,C
PRD00001888,ORD000472,EOL,2025-01-15 07:02:00,2025-01-15 08:05:00,63,A
PRD00001889,ORD000473,BODY,2025-01-14 14:03:00,2025-01-14 15:56:00,113,B
PRD00001890,ORD000473,PAINT,2025-01-14 16:03:00,2025-01-14 17:20:00,77,B
PRD00001891,ORD000473,ASSEMBLY,2025-01-14 17:26:00,2025-01-14 21:11:00,225,B
PRD00001892,ORD000473,EOL,2025-01-14 21:32:00,2025-01-14 22:19:00,47,B
PRD00001893,ORD000474,BODY,2025-01-14 03:23:00,2025-01-14 04:58:00,95,C
PRD00001894,ORD000474,PAINT,2025-01-14 05:13:00,2025-01-14 06:57:00,104,C
PRD00001895,ORD000474,ASSEMBLY,2025-01-14 07:17:00,2025-01-14 11:15:00,238,A
PRD00001896,ORD000474,EOL,2025-01-14 11:36:00,2025-01-14 12:33:00,57,A
PRD00001897,ORD000475,BODY,2025-01-14 17:42:00,2025-01-14 19:34:00,112,B
PRD00001898,ORD000475,PAINT,2025-01-14 19:37:00,2025-01-14 21:23:00,106,B
PRD00001899,ORD000475,ASSEMBLY,2025-01-14 21:40:00,2025-01-15 01:39:00,239,B
PRD00001900,ORD000475,EOL,2025-01-15 01:43:00,2025-01-15 02:44:00,61,C
PRD00001901,ORD000476,BODY,2025-01-14 02:59:00,2025-01-14 05:03:00,124,C
PRD00001902,ORD000476,PAINT,2025-01-14 05:17:00,2025-01-14 06:44:00,87,C
PRD00001903,ORD000476,ASSEMBLY,2025-01-14 06:55:00,2025-01-14 11:15:00,260,A
PRD00001904,ORD000476,EOL,2025-01-14 11:28:00,2025-01-14 12:28:00,60,A
PRD00001905,ORD000477,BODY,2025-01-14 08:32:00,2025-01-14 10:16:00,104,A
PRD00001906,ORD000477,PAINT,2025-01-14 10:23:00,2025-01-14 11:49:00,86,A
PRD00001907,ORD000477,ASSEMBLY,2025-01-14 12:03:00,2025-01-14 16:30:00,267,A
PRD00001908,ORD000477,EOL,2025-01-14 16:41:00,2025-01-14 17:29:00,48,B
PRD00001909,ORD000478,BODY,2025-01-14 12:36:00,2025-01-14 14:05:00,89,A
PRD00001910,ORD000478,PAINT,2025-01-14 14:15:00,2025-01-14 15:42:00,87,B
PRD00001911,ORD000478,ASSEMBLY,2025-01-14 15:53:00,2025-01-14 19:44:00,231,B
PRD00001912,ORD000478,EOL,2025-01-14 19:49:00,2025-01-14 20:43:00,54,B
PRD00001913,ORD000479,BODY,2025-01-14 21:26:00,2025-01-14 23:01:00,95,B
PRD00001914,ORD000479,PAINT,2025-01-14 23:05:00,2025-01-15 00:55:00,110,C
PRD00001915,ORD000479,ASSEMBLY,2025-01-15 01:16:00,2025-01-15 06:08:00,292,C
PRD00001916,ORD000479,EOL,2025-01-15 06:13:00,2025-01-15 06:53:00,40,A
PRD00001917,ORD000480,BODY,2025-01-14 23:32:00,2025-01-15 01:00:00,88,C
PRD00001918,ORD000480,PAINT,2025-01-15 01:12:00,2025-01-15 02:41:00,89,C
PRD00001919,ORD000480,ASSEMBLY,2025-01-15 02:44:00,2025-01-15 06:49:00,245,C
PRD00001920,ORD000480,EOL,2025-01-15 06:59:00,2025-01-15 07:42:00,43,A
PRD00001921,ORD000481,BODY,2025-01-14 12:49:00,2025-01-14 14:39:00,110,A
PRD00001922,ORD000481,PAINT,2025-01-14 14:54:00,2025-01-14 16:42:00,108,B
PRD00001923,ORD000481,ASSEMBLY,2025-01-14 17:02:00,2025-01-14 20:51:00,229,B
PRD00001924,ORD000481,EOL,2025-01-14 21:00:00,2025-01-14 21:58:00,58,B
PRD00001925,ORD000482,BODY,2025-01-14 09:10:00,2025-01-14 10:47:00,97,A
PRD00001926,ORD000482,PAINT,2025-01-14 10:50:00,2025-01-14 12:45:00,115,A
PRD00001927,ORD000482,ASSEMBLY,2025-01-14 12:58:00,2025-01-14 17:20:00,262,A
PRD00001928,ORD000482,EOL,2025-01-14 17:29:00,2025-01-14 18:09:00,40,B
PRD00001929,ORD000483,BODY,2025-01-14 16:16:00,2025-01-14 17:53:00,97,B
PRD00001930,ORD000483,PAINT,2025-01-14 17:57:00,2025-01-14 19:54:00,117,B
PRD00001931,ORD000483,ASSEMBLY,2025-01-14 20:00:00,2025-01-14 23:21:00,201,B
PRD00001932,ORD000483,EOL,2025-01-14 23:32:00,2025-01-15 00:21:00,49,C
PRD00001933,ORD000484,BODY,2025-01-14 06:21:00,2025-01-14 07:53:00,92,A
PRD00001934,ORD000484,PAINT,2025-01-14 08:00:00,2025-01-14 09:27:00,87,A
PRD00001935,ORD000484,ASSEMBLY,2025-01-14 09:39:00,2025-01-14 13:13:00,214,A
PRD00001936,ORD000484,EOL,2025-01-14 13:18:00,2025-01-14 14:09:00,51,A
PRD00001937,ORD000485,BODY,2025-01-14 22:42:00,2025-01-15 00:33:00,111,C
PRD00001938,ORD000485,PAINT,2025-01-15 00:48:00,2025-01-15 02:35:00,107,C
PRD00001939,ORD000485,ASSEMBLY,2025-01-15 02:43:00,2025-01-15 07:02:00,259,C
PRD00001940,ORD000485,EOL,2025-01-15 07:16:00,2025-01-15 08:09:00,53,A
PRD00001941,ORD000486,BODY,2025-01-14 19:12:00,2025-01-14 20:40:00,88,B
PRD00001942,ORD000486,PAINT,2025-01-14 20:56:00,2025-01-14 22:12:00,76,B
PRD00001943,ORD000486,ASSEMBLY,2025-01-14 22:23:00,2025-01-15 01:15:00,172,C
PRD00001944,ORD000486,EOL,2025-01-15 01:20:00,2025-01-15 02:00:00,40,C
PRD00001945,ORD000487,BODY,2025-01-14 05:38:00,2025-01-14 07:20:00,102,C
PRD00001946,ORD000487,PAINT,2025-01-14 07:24:00,2025-01-14 08:59:00,95,A
PRD00001947,ORD000487,ASSEMBLY,2025-01-14 09:06:00,2025-01-14 11:50:00,164,A
PRD00001948,ORD000487,EOL,2025-01-14 11:58:00,2025-01-14 12:48:00,50,A
PRD00001949,ORD000488,BODY,2025-01-14 16:04:00,2025-01-14 18:11:00,127,B
PRD00001950,ORD000488,PAINT,2025-01-14 18:29:00,2025-01-14 19:55:00,86,B
PRD00001951,ORD000488,ASSEMBLY,2025-01-14 19:58:00,2025-01-15 00:43:00,285,B
PRD00001952,ORD000488,EOL,2025-01-15 01:00:00,2025-01-15 01:39:00,39,C
PRD00001953,ORD000489,BODY,2025-01-14 14:24:00,2025-01-14 16:00:00,96,B
PRD00001954,ORD000489,PAINT,2025-01-14 16:03:00,2025-01-14 17:26:00,83,B
PRD00001955,ORD000489,ASSEMBLY,2025-01-14 17:36:00,2025-01-14 21:02:00,206,B
PRD00001956,ORD000489,EOL,2025-01-14 21:10:00,2025-01-14 21:57:00,47,B
PRD00001957,ORD000490,BODY,2025-01-15 00:28:00,2025-01-15 02:04:00,96,C
PRD00001958,ORD000490,PAINT,2025-01-15 02:18:00,2025-01-15 04:18:00,120,C
PRD00001959,ORD000490,ASSEMBLY,2025-01-15 04:37:00,2025-01-15 08:11:00,214,C
PRD00001960,ORD000490,EOL,2025-01-15 08:23:00,2025-01-15 09:10:00,47,A
