sesion_id,vehiculo_id,slot_id,inicio_sesion,fin_sesion,energia_entregada_kwh,tiempo_espera_previo_min,carga_interrumpida_flag,causa_interrupcion
SES_00011390,VEH_0035685,SLOT_009,2025-08-12 01:20:00,2025-08-12 01:48:00,50.69,69,0,SIN_INTERRUPCION
SES_00011392,VEH_0035676,SLOT_032,2025-08-12 01:21:00,2025-08-12 02:16:00,46.612,69,1,MICROCORTE_ENERGIA
SES_00011391,VEH_0035693,SLOT_025,2025-08-12 01:28:00,2025-08-12 01:57:00,32.341,62,0,SIN_INTERRUPCION
SES_00011393,VEH_0035674,SLOT_030,2025-08-12 01:43:00,2025-08-12 02:39:00,60.408,49,0,SIN_INTERRUPCION
SES_00011383,VEH_0035673,SLOT_005,2025-08-12 01:45:00,2025-08-12 03:18:00,58.494,113,0,SIN_INTERRUPCION
SES_00011389,VEH_0035677,SLOT_017,2025-08-12 01:46:00,2025-08-12 03:18:00,50.659,79,0,SIN_INTERRUPCION
SES_00011398,VEH_0035692,SLOT_024,2025-08-12 01:55:00,2025-08-12 03:54:00,72.744,41,0,SIN_INTERRUPCION
SES_00011396,VEH_0035697,SLOT_012,2025-08-12 02:15:00,2025-08-12 03:08:00,62.127,81,0,SIN_INTERRUPCION
SES_00011399,VEH_0035709,SLOT_002,2025-08-12 02:39:00,2025-08-12 03:21:00,46.895,74,0,SIN_INTERRUPCION
SES_00011394,VEH_0035705,SLOT_031,2025-08-12 02:45:00,2025-08-12 03:37:00,37.532,59,1,FALLO_CONECTOR
SES_00011400,VEH_0035696,SLOT_006,2025-08-12 03:16:00,2025-08-12 03:57:00,72.262,83,0,SIN_INTERRUPCION
SES_00011405,VEH_0035689,SLOT_014,2025-08-12 03:30:00,2025-08-12 03:58:00,41.178,102,0,SIN_INTERRUPCION
SES_00011406,VEH_0035699,SLOT_026,2025-08-12 03:38:00,2025-08-12 04:22:00,41.616,58,0,SIN_INTERRUPCION
SES_00011397,VEH_0035703,SLOT_008,2025-08-12 04:05:00,2025-08-12 04:40:00,49.515,110,0,SIN_INTERRUPCION
SES_00011402,VEH_0035701,SLOT_007,2025-08-12 04:07:00,2025-08-12 04:59:00,71.487,80,0,SIN_INTERRUPCION
SES_00011401,VEH_0035712,SLOT_029,2025-08-12 04:19:00,2025-08-12 04:49:00,44.047,108,0,SIN_INTERRUPCION
SES_00011404,VEH_0035706,SLOT_018,2025-08-12 04:23:00,2025-08-12 06:15:00,57.465,76,0,SIN_INTERRUPCION
SES_00011408,VEH_0035713,SLOT_028,2025-08-12 04:28:00,2025-08-12 05:08:00,32.17,78,0,SIN_INTERRUPCION
SES_00011411,VEH_0035710,SLOT_004,2025-08-12 04:31:00,2025-08-12 05:12:00,48.813,76,0,SIN_INTERRUPCION
SES_00011407,VEH_0035691,SLOT_023,2025-08-12 04:32:00,2025-08-12 05:38:00,45.639,101,0,SIN_INTERRUPCION
SES_00011410,VEH_0035717,SLOT_011,2025-08-12 04:45:00,2025-08-12 05:09:00,42.517,52,0,SIN_INTERRUPCION
SES_00011409,VEH_0035715,SLOT_022,2025-08-12 04:54:00,2025-08-12 06:43:00,54.295,60,0,SIN_INTERRUPCION
SES_00011403,VEH_0035711,SLOT_016,2025-08-12 05:01:00,2025-08-12 05:34:00,45.794,80,0,SIN_INTERRUPCION
SES_00011415,VEH_0035704,SLOT_009,2025-08-12 05:08:00,2025-08-12 05:37:00,29.965,83,1,MICROCORTE_ENERGIA
SES_00011413,VEH_0035714,SLOT_021,2025-08-12 05:34:00,2025-08-12 06:34:00,73.397,75,0,SIN_INTERRUPCION
SES_00011421,VEH_0035725,SLOT_032,2025-08-12 05:43:00,2025-08-12 06:27:00,44.738,55,1,MICROCORTE_ENERGIA
SES_00011418,VEH_0035723,SLOT_020,2025-08-12 05:45:00,2025-08-12 06:33:00,46.586,92,0,SIN_INTERRUPCION
SES_00011422,VEH_0035722,SLOT_030,2025-08-12 05:48:00,2025-08-12 06:14:00,47.876,28,0,SIN_INTERRUPCION
SES_00011416,VEH_0035716,SLOT_003,2025-08-12 05:57:00,2025-08-12 07:15:00,70.644,41,0,SIN_INTERRUPCION
SES_00011412,VEH_0035700,SLOT_019,2025-08-12 06:01:00,2025-08-12 06:49:00,49.804,100,0,SIN_INTERRUPCION
SES_00011414,VEH_0035720,SLOT_010,2025-08-12 06:19:00,2025-08-12 07:33:00,46.489,100,0,SIN_INTERRUPCION
SES_00011417,VEH_0035698,SLOT_025,2025-08-12 06:28:00,2025-08-12 07:25:00,59.519,56,0,SIN_INTERRUPCION
SES_00011424,VEH_0035727,SLOT_012,2025-08-12 06:29:00,2025-08-12 07:19:00,64.834,88,1,REASIGNACION_SLOT
SES_00011419,VEH_0035718,SLOT_013,2025-08-12 06:30:00,2025-08-12 07:38:00,37.443,77,0,SIN_INTERRUPCION
SES_00011423,VEH_0035721,SLOT_001,2025-08-12 06:32:00,2025-08-12 07:48:00,39.09,39,0,SIN_INTERRUPCION
SES_00011420,VEH_0035719,SLOT_027,2025-08-12 06:38:00,2025-08-12 08:33:00,60.479,99,0,SIN_INTERRUPCION
SES_00011425,VEH_0035736,SLOT_005,2025-08-12 06:44:00,2025-08-12 07:46:00,48.678,82,0,SIN_INTERRUPCION
SES_00011426,VEH_0035724,SLOT_002,2025-08-12 06:47:00,2025-08-12 07:09:00,40.17,76,0,SIN_INTERRUPCION
SES_00011428,VEH_0035739,SLOT_031,2025-08-12 07:08:00,2025-08-12 08:19:00,53.85,62,0,SIN_INTERRUPCION
SES_00011432,VEH_0035728,SLOT_026,2025-08-12 07:38:00,2025-08-12 08:21:00,63.048,82,0,SIN_INTERRUPCION
SES_00011430,VEH_0035745,SLOT_014,2025-08-12 08:12:00,2025-08-12 09:12:00,58.08,95,0,SIN_INTERRUPCION
SES_00011431,VEH_0035738,SLOT_006,2025-08-12 08:21:00,2025-08-12 09:09:00,60.776,53,0,SIN_INTERRUPCION
SES_00011427,VEH_0035733,SLOT_017,2025-08-12 08:21:00,2025-08-12 09:08:00,22.493,73,1,ALERTA_TERMICA
SES_00011439,VEH_0035744,SLOT_016,2025-08-12 08:28:00,2025-08-12 09:04:00,42.462,46,0,SIN_INTERRUPCION
SES_00011429,VEH_0035734,SLOT_024,2025-08-12 08:35:00,2025-08-12 09:51:00,57.577,75,0,SIN_INTERRUPCION
SES_00011436,VEH_0035752,SLOT_028,2025-08-12 09:04:00,2025-08-12 10:12:00,61.308,90,0,SIN_INTERRUPCION
SES_00011434,VEH_0035755,SLOT_029,2025-08-12 09:08:00,2025-08-12 09:39:00,27.377,72,1,FALLO_CONECTOR
SES_00011441,VEH_0035750,SLOT_023,2025-08-12 09:24:00,2025-08-12 10:35:00,54.347,60,0,SIN_INTERRUPCION
SES_00011433,VEH_0035743,SLOT_008,2025-08-12 09:31:00,2025-08-12 10:11:00,72.872,87,0,SIN_INTERRUPCION
SES_00011438,VEH_0035754,SLOT_011,2025-08-12 09:39:00,2025-08-12 10:01:00,51.74,82,0,SIN_INTERRUPCION
SES_00011435,VEH_0035756,SLOT_007,2025-08-12 09:44:00,2025-08-12 10:16:00,47.906,97,0,SIN_INTERRUPCION
SES_00011437,VEH_0035748,SLOT_004,2025-08-12 10:28:00,2025-08-12 11:27:00,60.776,60,0,SIN_INTERRUPCION
SES_00011442,VEH_0035757,SLOT_030,2025-08-12 10:29:00,2025-08-12 11:18:00,51.903,67,0,SIN_INTERRUPCION
SES_00011445,VEH_0035764,SLOT_032,2025-08-12 10:36:00,2025-08-12 11:07:00,44.451,45,0,SIN_INTERRUPCION
SES_00011440,VEH_0035747,SLOT_009,2025-08-12 10:45:00,2025-08-12 11:07:00,47.039,126,0,SIN_INTERRUPCION
SES_00011443,VEH_0035758,SLOT_018,2025-08-12 10:54:00,2025-08-12 13:09:00,41.21,72,1,REASIGNACION_SLOT
SES_00011446,VEH_0035766,SLOT_021,2025-08-12 11:00:00,2025-08-12 12:03:00,51.39,49,0,SIN_INTERRUPCION
SES_00011444,VEH_0035771,SLOT_020,2025-08-12 12:01:00,2025-08-12 12:50:00,59.38,83,0,SIN_INTERRUPCION
SES_00011447,VEH_0035765,SLOT_022,2025-08-12 12:08:00,2025-08-12 14:26:00,45.313,68,1,MICROCORTE_ENERGIA
SES_00011463,VEH_0035783,SLOT_014,2025-08-12 12:26:00,2025-08-12 13:04:00,57.225,52,0,SIN_INTERRUPCION
SES_00011456,VEH_0035761,SLOT_001,2025-08-12 12:26:00,2025-08-12 14:10:00,61.513,55,0,SIN_INTERRUPCION
SES_00011454,VEH_0035788,SLOT_005,2025-08-12 12:40:00,2025-08-12 13:43:00,39.205,72,0,SIN_INTERRUPCION
SES_00011449,VEH_0035774,SLOT_003,2025-08-12 12:41:00,2025-08-12 13:44:00,48.739,80,0,SIN_INTERRUPCION
SES_00011459,VEH_0035780,SLOT_027,2025-08-12 12:50:00,2025-08-12 13:52:00,34.823,57,0,SIN_INTERRUPCION
SES_00011451,VEH_0035759,SLOT_002,2025-08-12 12:54:00,2025-08-12 13:20:00,30.208,102,1,FALLO_CONECTOR
SES_00011452,VEH_0035777,SLOT_025,2025-08-12 12:55:00,2025-08-12 13:29:00,36.135,53,1,FALLO_CONECTOR
SES_00011458,VEH_0035768,SLOT_026,2025-08-12 13:01:00,2025-08-12 13:48:00,38.357,59,0,SIN_INTERRUPCION
SES_00011461,VEH_0035779,SLOT_016,2025-08-12 13:02:00,2025-08-12 13:25:00,48.851,70,0,SIN_INTERRUPCION
SES_00011455,VEH_0035770,SLOT_013,2025-08-12 13:10:00,2025-08-12 14:32:00,45.298,68,0,SIN_INTERRUPCION
SES_00011448,VEH_0035753,SLOT_019,2025-08-12 13:12:00,2025-08-12 14:08:00,59.147,86,0,SIN_INTERRUPCION
SES_00011464,VEH_0035795,SLOT_029,2025-08-12 13:25:00,2025-08-12 14:14:00,60.271,50,0,SIN_INTERRUPCION
SES_00011450,VEH_0035772,SLOT_012,2025-08-12 13:46:00,2025-08-12 14:08:00,41.039,108,0,SIN_INTERRUPCION
SES_00011457,VEH_0035775,SLOT_031,2025-08-12 13:48:00,2025-08-12 14:39:00,56.105,84,0,SIN_INTERRUPCION
SES_00011453,VEH_0035776,SLOT_010,2025-08-12 14:09:00,2025-08-12 15:21:00,44.288,90,0,SIN_INTERRUPCION
SES_00011469,VEH_0035791,SLOT_007,2025-08-12 14:31:00,2025-08-12 15:17:00,47.594,95,0,SIN_INTERRUPCION
SES_00011460,VEH_0035781,SLOT_017,2025-08-12 14:32:00,2025-08-12 15:57:00,44.369,72,0,SIN_INTERRUPCION
SES_00011462,VEH_0035769,SLOT_006,2025-08-12 14:38:00,2025-08-12 15:08:00,52.785,86,0,SIN_INTERRUPCION
SES_00011466,VEH_0035784,SLOT_011,2025-08-12 14:51:00,2025-08-12 15:26:00,68.107,79,0,SIN_INTERRUPCION
SES_00011468,VEH_0035786,SLOT_008,2025-08-12 15:15:00,2025-08-12 15:45:00,58.936,82,0,SIN_INTERRUPCION
SES_00011465,VEH_0035785,SLOT_024,2025-08-12 15:21:00,2025-08-12 17:01:00,52.828,72,0,SIN_INTERRUPCION
SES_00011472,VEH_0035794,SLOT_032,2025-08-12 15:41:00,2025-08-12 16:42:00,59.654,79,0,SIN_INTERRUPCION
SES_00011471,VEH_0035798,SLOT_009,2025-08-12 15:52:00,2025-08-12 16:14:00,52.87,82,0,SIN_INTERRUPCION
SES_00011477,VEH_0035801,SLOT_014,2025-08-12 15:56:00,2025-08-12 16:58:00,59.683,63,0,SIN_INTERRUPCION
SES_00011470,VEH_0035787,SLOT_023,2025-08-12 16:01:00,2025-08-12 17:28:00,48.325,33,0,SIN_INTERRUPCION
SES_00011475,VEH_0035799,SLOT_021,2025-08-12 16:03:00,2025-08-12 16:53:00,54.786,39,0,SIN_INTERRUPCION
SES_00011467,VEH_0035792,SLOT_028,2025-08-12 16:09:00,2025-08-12 17:02:00,60.205,71,0,SIN_INTERRUPCION
SES_00011478,VEH_0035804,SLOT_018,2025-08-12 16:23:00,2025-08-12 18:02:00,60.866,56,0,SIN_INTERRUPCION
SES_00011476,VEH_0035803,SLOT_020,2025-08-12 16:42:00,2025-08-12 17:39:00,56.613,81,0,SIN_INTERRUPCION
SES_00011474,VEH_0035797,SLOT_004,2025-08-12 16:47:00,2025-08-12 17:28:00,50.684,63,1,REASIGNACION_SLOT
SES_00011473,VEH_0035807,SLOT_030,2025-08-12 16:54:00,2025-08-12 17:30:00,45.941,88,0,SIN_INTERRUPCION
SES_00011479,VEH_0035802,SLOT_016,2025-08-12 17:16:00,2025-08-12 17:42:00,41.094,72,1,FALLO_CONECTOR
SES_00011480,VEH_0035808,SLOT_002,2025-08-12 18:24:00,2025-08-12 19:10:00,47.34,85,1,MICROCORTE_ENERGIA
SES_00011481,VEH_0035805,SLOT_025,2025-08-12 19:00:00,2025-08-12 19:52:00,62.786,41,0,SIN_INTERRUPCION
SES_00011482,VEH_0035810,SLOT_005,2025-08-12 19:41:00,2025-08-12 20:59:00,74.709,60,0,SIN_INTERRUPCION
SES_00011483,VEH_0035815,SLOT_003,2025-08-12 19:57:00,2025-08-12 21:02:00,42.415,81,1,REASIGNACION_SLOT
SES_00011484,VEH_0035811,SLOT_026,2025-08-12 20:32:00,2025-08-12 21:05:00,35.48,76,0,SIN_INTERRUPCION
SES_00011486,VEH_0035814,SLOT_012,2025-08-12 21:11:00,2025-08-12 21:44:00,46.445,76,0,SIN_INTERRUPCION
SES_00011485,VEH_0035809,SLOT_027,2025-08-12 21:14:00,2025-08-12 22:43:00,56.128,83,0,SIN_INTERRUPCION
SES_00011487,VEH_0035820,SLOT_019,2025-08-12 21:49:00,2025-08-12 22:40:00,46.161,58,0,SIN_INTERRUPCION
SES_00011493,VEH_0035819,SLOT_006,2025-08-12 23:02:00,2025-08-12 23:41:00,78.74,58,0,SIN_INTERRUPCION
SES_00011490,VEH_0035822,SLOT_022,2025-08-12 23:10:00,2025-08-13 00:45:00,47.5,50,0,SIN_INTERRUPCION
SES_00011499,VEH_0035837,SLOT_009,2025-08-12 23:26:00,2025-08-12 23:58:00,48.779,55,0,SIN_INTERRUPCION
SES_00011488,VEH_0035818,SLOT_001,2025-08-12 23:30:00,2025-08-13 00:58:00,50.688,99,0,SIN_INTERRUPCION
SES_00011496,VEH_0035825,SLOT_011,2025-08-12 23:38:00,2025-08-13 00:06:00,39.57,47,1,ALERTA_TERMICA
SES_00011489,VEH_0035816,SLOT_029,2025-08-12 23:39:00,2025-08-13 00:31:00,53.693,65,0,SIN_INTERRUPCION
SES_00011495,VEH_0035831,SLOT_010,2025-08-12 23:39:00,2025-08-13 00:47:00,47.276,90,0,SIN_INTERRUPCION
SES_00011494,VEH_0035829,SLOT_007,2025-08-12 23:46:00,2025-08-13 00:17:00,49.342,92,0,SIN_INTERRUPCION
SES_00011497,VEH_0035840,SLOT_008,2025-08-13 00:03:00,2025-08-13 00:29:00,52.223,97,0,SIN_INTERRUPCION
SES_00011491,VEH_0035833,SLOT_013,2025-08-13 00:30:00,2025-08-13 01:58:00,40.199,76,0,SIN_INTERRUPCION
SES_00011503,VEH_0035838,SLOT_014,2025-08-13 00:31:00,2025-08-13 01:23:00,55.89,81,0,SIN_INTERRUPCION
SES_00011504,VEH_0035863,SLOT_028,2025-08-13 00:37:00,2025-08-13 01:26:00,40.451,57,1,FALLO_CONECTOR
SES_00011498,VEH_0035830,SLOT_017,2025-08-13 00:37:00,2025-08-13 02:07:00,54.49,80,0,SIN_INTERRUPCION
SES_00011502,VEH_0035828,SLOT_021,2025-08-13 00:38:00,2025-08-13 01:27:00,53.344,83,0,SIN_INTERRUPCION
SES_00011500,VEH_0035835,SLOT_032,2025-08-13 00:38:00,2025-08-13 01:49:00,68.345,57,0,SIN_INTERRUPCION
SES_00011492,VEH_0035824,SLOT_031,2025-08-13 00:38:00,2025-08-13 01:40:00,55.276,93,0,SIN_INTERRUPCION
SES_00011506,VEH_0035834,SLOT_004,2025-08-13 00:39:00,2025-08-13 01:29:00,60.308,73,0,SIN_INTERRUPCION
SES_00011501,VEH_0035827,SLOT_024,2025-08-13 00:45:00,2025-08-13 02:48:00,61.03,65,0,SIN_INTERRUPCION
SES_00011510,VEH_0035842,SLOT_018,2025-08-13 01:00:00,2025-08-13 02:58:00,62.905,88,0,SIN_INTERRUPCION
SES_00011508,VEH_0035839,SLOT_020,2025-08-13 01:15:00,2025-08-13 02:47:00,58.904,63,0,SIN_INTERRUPCION
SES_00011509,VEH_0035845,SLOT_016,2025-08-13 01:17:00,2025-08-13 01:58:00,45.106,76,1,ALERTA_TERMICA
SES_00011514,VEH_0035844,SLOT_026,2025-08-13 01:30:00,2025-08-13 01:55:00,34.029,69,0,SIN_INTERRUPCION
SES_00011512,VEH_0035850,SLOT_025,2025-08-13 01:36:00,2025-08-13 02:13:00,50.032,72,0,SIN_INTERRUPCION
SES_00011507,VEH_0035836,SLOT_030,2025-08-13 01:38:00,2025-08-13 02:24:00,55.202,73,0,SIN_INTERRUPCION
SES_00011511,VEH_0035859,SLOT_002,2025-08-13 01:46:00,2025-08-13 02:12:00,33.183,56,1,ALERTA_TERMICA
SES_00011516,VEH_0035848,SLOT_012,2025-08-13 02:19:00,2025-08-13 03:08:00,57.594,75,0,SIN_INTERRUPCION
SES_00011515,VEH_0035851,SLOT_003,2025-08-13 02:20:00,2025-08-13 03:25:00,61.455,62,0,SIN_INTERRUPCION
SES_00011505,VEH_0035854,SLOT_023,2025-08-13 02:21:00,2025-08-13 03:05:00,33.323,98,0,SIN_INTERRUPCION
SES_00011522,VEH_0035855,SLOT_008,2025-08-13 02:30:00,2025-08-13 02:55:00,58.599,65,0,SIN_INTERRUPCION
SES_00011517,VEH_0035856,SLOT_019,2025-08-13 02:32:00,2025-08-13 03:50:00,59.471,58,0,SIN_INTERRUPCION
SES_00011521,VEH_0035882,SLOT_011,2025-08-13 02:48:00,2025-08-13 03:10:00,43.599,57,0,SIN_INTERRUPCION
SES_00011513,VEH_0035869,SLOT_005,2025-08-13 02:59:00,2025-08-13 03:49:00,35.213,65,1,MICROCORTE_ENERGIA
SES_00011518,VEH_0035862,SLOT_027,2025-08-13 03:20:00,2025-08-13 04:22:00,52.931,71,0,SIN_INTERRUPCION
SES_00011524,VEH_0035860,SLOT_029,2025-08-13 03:22:00,2025-08-13 03:46:00,39.952,63,0,SIN_INTERRUPCION
SES_00011519,VEH_0035879,SLOT_006,2025-08-13 03:28:00,2025-08-13 04:06:00,47.152,62,0,SIN_INTERRUPCION
SES_00011523,VEH_0035881,SLOT_007,2025-08-13 03:29:00,2025-08-13 04:05:00,36.724,61,1,ALERTA_TERMICA
SES_00011525,VEH_0035852,SLOT_022,2025-08-13 03:40:00,2025-08-13 05:18:00,49.06,76,0,SIN_INTERRUPCION
SES_00011520,VEH_0035876,SLOT_009,2025-08-13 03:51:00,2025-08-13 04:18:00,57.528,72,1,FALLO_CONECTOR
SES_00011528,VEH_0035857,SLOT_014,2025-08-13 04:00:00,2025-08-13 05:01:00,63.454,67,0,SIN_INTERRUPCION
SES_00011533,VEH_0035864,SLOT_031,2025-08-13 04:22:00,2025-08-13 05:17:00,51.033,49,0,SIN_INTERRUPCION
SES_00011530,VEH_0035890,SLOT_004,2025-08-13 04:33:00,2025-08-13 05:20:00,44.872,63,0,SIN_INTERRUPCION
SES_00011526,VEH_0035872,SLOT_001,2025-08-13 04:40:00,2025-08-13 06:21:00,65.165,70,0,SIN_INTERRUPCION
SES_00011529,VEH_0035884,SLOT_021,2025-08-13 04:44:00,2025-08-13 05:24:00,47.331,67,0,SIN_INTERRUPCION
SES_00011527,VEH_0035868,SLOT_010,2025-08-13 04:57:00,2025-08-13 06:28:00,58.301,78,0,SIN_INTERRUPCION
SES_00011536,VEH_0035886,SLOT_016,2025-08-13 04:58:00,2025-08-13 05:28:00,39.435,43,0,SIN_INTERRUPCION
SES_00011538,VEH_0035880,SLOT_002,2025-08-13 05:07:00,2025-08-13 05:44:00,45.418,61,1,FALLO_CONECTOR
SES_00011539,VEH_0035887,SLOT_025,2025-08-13 05:12:00,2025-08-13 06:27:00,80.397,49,0,SIN_INTERRUPCION
SES_00011531,VEH_0035892,SLOT_028,2025-08-13 05:15:00,2025-08-13 06:15:00,49.254,69,0,SIN_INTERRUPCION
SES_00011541,VEH_0035875,SLOT_020,2025-08-13 05:27:00,2025-08-13 06:16:00,43.833,104,0,SIN_INTERRUPCION
SES_00011532,VEH_0035871,SLOT_032,2025-08-13 05:36:00,2025-08-13 06:31:00,62.985,87,0,SIN_INTERRUPCION
SES_00011544,VEH_0035898,SLOT_008,2025-08-13 05:42:00,2025-08-13 06:09:00,34.48,78,1,FALLO_CONECTOR
SES_00011535,VEH_0035895,SLOT_026,2025-08-13 05:44:00,2025-08-13 06:22:00,51.731,78,0,SIN_INTERRUPCION
SES_00011537,VEH_0035867,SLOT_017,2025-08-13 05:49:00,2025-08-13 07:45:00,81.619,66,0,SIN_INTERRUPCION
SES_00011534,VEH_0035885,SLOT_013,2025-08-13 06:01:00,2025-08-13 07:35:00,42.807,84,0,SIN_INTERRUPCION
SES_00011540,VEH_0035889,SLOT_030,2025-08-13 06:22:00,2025-08-13 06:52:00,49.335,95,0,SIN_INTERRUPCION
SES_00011542,VEH_0035891,SLOT_024,2025-08-13 06:37:00,2025-08-13 08:01:00,49.996,92,0,SIN_INTERRUPCION
SES_00011543,VEH_0035874,SLOT_018,2025-08-13 07:05:00,2025-08-13 08:58:00,59.967,59,0,SIN_INTERRUPCION
SES_00011553,VEH_0035906,SLOT_007,2025-08-13 07:11:00,2025-08-13 07:57:00,60.198,47,0,SIN_INTERRUPCION
SES_00011546,VEH_0035909,SLOT_023,2025-08-13 07:14:00,2025-08-13 07:51:00,32.751,67,0,SIN_INTERRUPCION
SES_00011545,VEH_0035900,SLOT_011,2025-08-13 07:21:00,2025-08-13 07:45:00,58.488,74,0,SIN_INTERRUPCION
SES_00011547,VEH_0035878,SLOT_012,2025-08-13 07:35:00,2025-08-13 08:12:00,42.306,64,0,SIN_INTERRUPCION
SES_00011554,VEH_0035902,SLOT_027,2025-08-13 07:45:00,2025-08-13 09:08:00,61.872,71,0,SIN_INTERRUPCION
SES_00011550,VEH_0035912,SLOT_005,2025-08-13 07:52:00,2025-08-13 08:48:00,51.733,80,0,SIN_INTERRUPCION
SES_00011555,VEH_0035905,SLOT_009,2025-08-13 08:00:00,2025-08-13 08:33:00,71.575,40,0,SIN_INTERRUPCION
SES_00011558,VEH_0035903,SLOT_004,2025-08-13 08:09:00,2025-08-13 08:54:00,50.176,62,0,SIN_INTERRUPCION
SES_00011560,VEH_0035910,SLOT_016,2025-08-13 08:21:00,2025-08-13 08:54:00,45.133,96,0,SIN_INTERRUPCION
SES_00011556,VEH_0035911,SLOT_014,2025-08-13 08:25:00,2025-08-13 09:41:00,61.232,82,0,SIN_INTERRUPCION
SES_00011551,VEH_0035904,SLOT_019,2025-08-13 08:29:00,2025-08-13 09:15:00,47.605,102,0,SIN_INTERRUPCION
SES_00011548,VEH_0035899,SLOT_003,2025-08-13 08:30:00,2025-08-13 09:25:00,53.891,75,0,SIN_INTERRUPCION
SES_00011552,VEH_0035870,SLOT_006,2025-08-13 08:46:00,2025-08-13 09:54:00,64.723,89,0,SIN_INTERRUPCION
SES_00011557,VEH_0035925,SLOT_022,2025-08-13 09:03:00,2025-08-13 10:07:00,30.908,88,0,SIN_INTERRUPCION
SES_00011561,VEH_0035922,SLOT_021,2025-08-13 09:18:00,2025-08-13 10:10:00,48.842,72,0,SIN_INTERRUPCION
SES_00011549,VEH_0035920,SLOT_029,2025-08-13 09:24:00,2025-08-13 10:13:00,48.924,128,0,SIN_INTERRUPCION
SES_00011559,VEH_0035913,SLOT_031,2025-08-13 09:28:00,2025-08-13 11:14:00,50.084,48,1,ALERTA_TERMICA
SES_00011563,VEH_0035917,SLOT_008,2025-08-13 09:44:00,2025-08-13 10:15:00,55.611,69,0,SIN_INTERRUPCION
SES_00011562,VEH_0035921,SLOT_002,2025-08-13 10:11:00,2025-08-13 10:37:00,38.145,60,0,SIN_INTERRUPCION
SES_00011567,VEH_0035923,SLOT_026,2025-08-13 10:13:00,2025-08-13 11:02:00,37.231,39,1,FALLO_CONECTOR
SES_00011565,VEH_0035934,SLOT_028,2025-08-13 10:40:00,2025-08-13 11:39:00,35.507,57,1,MICROCORTE_ENERGIA
SES_00011564,VEH_0035924,SLOT_020,2025-08-13 10:56:00,2025-08-13 12:08:00,52.041,87,0,SIN_INTERRUPCION
SES_00011569,VEH_0035933,SLOT_010,2025-08-13 11:41:00,2025-08-13 13:10:00,48.464,81,0,SIN_INTERRUPCION
SES_00011568,VEH_0035932,SLOT_025,2025-08-13 12:01:00,2025-08-13 12:44:00,29.744,72,1,REASIGNACION_SLOT
SES_00011566,VEH_0035928,SLOT_001,2025-08-13 12:07:00,2025-08-13 13:46:00,44.919,108,0,SIN_INTERRUPCION
SES_00011573,VEH_0035936,SLOT_011,2025-08-13 12:25:00,2025-08-13 12:56:00,45.711,39,0,SIN_INTERRUPCION
SES_00011572,VEH_0035944,SLOT_013,2025-08-13 12:39:00,2025-08-13 14:30:00,38.699,40,1,FALLO_CONECTOR
SES_00011570,VEH_0035941,SLOT_032,2025-08-13 12:41:00,2025-08-13 13:26:00,40.466,71,0,SIN_INTERRUPCION
SES_00011571,VEH_0035943,SLOT_030,2025-08-13 12:44:00,2025-08-13 13:24:00,56.409,55,0,SIN_INTERRUPCION
SES_00011576,VEH_0035940,SLOT_007,2025-08-13 13:03:00,2025-08-13 13:40:00,42.037,42,0,SIN_INTERRUPCION
SES_00011579,VEH_0035939,SLOT_009,2025-08-13 13:09:00,2025-08-13 13:44:00,65.76,49,0,SIN_INTERRUPCION
SES_00011575,VEH_0035935,SLOT_017,2025-08-13 13:14:00,2025-08-13 14:21:00,46.005,78,0,SIN_INTERRUPCION
SES_00011577,VEH_0035948,SLOT_024,2025-08-13 13:22:00,2025-08-13 14:59:00,66.501,65,0,SIN_INTERRUPCION
SES_00011574,VEH_0035937,SLOT_023,2025-08-13 13:34:00,2025-08-13 14:25:00,49.994,99,0,SIN_INTERRUPCION
SES_00011580,VEH_0035942,SLOT_005,2025-08-13 13:36:00,2025-08-13 14:30:00,48.868,43,0,SIN_INTERRUPCION
SES_00011578,VEH_0035953,SLOT_012,2025-08-13 13:59:00,2025-08-13 14:34:00,57.405,62,0,SIN_INTERRUPCION
SES_00011583,VEH_0035949,SLOT_016,2025-08-13 14:03:00,2025-08-13 14:40:00,66.189,37,0,SIN_INTERRUPCION
SES_00011581,VEH_0035955,SLOT_018,2025-08-13 14:47:00,2025-08-13 16:04:00,39.765,67,0,SIN_INTERRUPCION
SES_00011587,VEH_0035951,SLOT_014,2025-08-13 14:57:00,2025-08-13 16:00:00,71.13,57,0,SIN_INTERRUPCION
SES_00011582,VEH_0035946,SLOT_004,2025-08-13 15:02:00,2025-08-13 15:56:00,51.403,56,0,SIN_INTERRUPCION
SES_00011586,VEH_0035960,SLOT_003,2025-08-13 15:21:00,2025-08-13 16:12:00,56.261,90,0,SIN_INTERRUPCION
SES_00011589,VEH_0035962,SLOT_022,2025-08-13 15:40:00,2025-08-13 17:07:00,41.936,83,0,SIN_INTERRUPCION
SES_00011584,VEH_0035950,SLOT_027,2025-08-13 15:44:00,2025-08-13 16:56:00,41.726,56,0,SIN_INTERRUPCION
SES_00011585,VEH_0035959,SLOT_019,2025-08-13 15:50:00,2025-08-13 16:47:00,44.573,89,0,SIN_INTERRUPCION
SES_00011593,VEH_0035968,SLOT_002,2025-08-13 15:58:00,2025-08-13 16:27:00,41.653,55,0,SIN_INTERRUPCION
